return_id,order_id,customer_id,sku_id,category,sub_category,brand_tier,city,return_date,return_month,days_to_return,return_reason,return_reason_group,refund_amount,reverse_logistics_cost,total_loss,resolution_days,refund_mode,customer_segment,delivery_slot,sla_breached,is_perishable,order_total_paid,dark_store_id,delivery_agent_id
RET0007074,ORD0034218,CUS012937,SKU1033,Fruits & Vegetables,Herbs & Seasonings,Budget,Hyderabad,2022-10-02,2022-10,0,Changed Mind,Customer,147.3,79.24,226.54,5,Bank Transfer,Champion,Prime Evening (6–9 PM),0,1,165.46,DS008,DA0162
RET0007075,ORD0034223,CUS001437,SKU1426,Pet Care,Dog Food,Mid,Chennai,2022-12-15,2022-12,1,Damaged Product,Logistics,331.81,78.58,410.39,7,Original Payment Method,Champion,Prime Evening (6–9 PM),0,0,352.96,DS019,DA0101
RET0007076,ORD0034225,CUS016646,SKU1326,Personal Care,Body Wash,Premium,Bengaluru,2023-02-27,2023-02,3,Item Missing in Order,Logistics,214.34,81.04,295.38,2,Bank Transfer,Champion,Night (9 PM–12 AM),0,0,232.65,DS022,DA0010
RET0007077,ORD0034226,CUS008483,SKU1039,Fruits & Vegetables,Herbs & Seasonings,Mid,Ahmedabad,2022-10-20,2022-10,4,Expired or Near-Expiry,Quality,87.43,56.6,144.03,5,Original Payment Method,Champion,Afternoon (12–3 PM),0,1,94.85,DS025,DA0094
RET0007078,ORD0034228,CUS011767,SKU1039,Fruits & Vegetables,Herbs & Seasonings,Mid,Chennai,2024-06-12,2024-06,5,Expired or Near-Expiry,Quality,97.44,76.09,173.53,2,Original Payment Method,Champion,Evening (3–6 PM),0,1,97.69,DS021,DA0073
RET0007079,ORD0034235,CUS000933,SKU1026,Fruits & Vegetables,Root Vegetables,Mid,Delhi,2023-01-20,2023-01,1,Damaged Product,Logistics,83.78,33.12,116.9,2,Bank Transfer,Champion,Evening (3–6 PM),0,1,95.38,DS006,DA0057
RET0007080,ORD0034243,CUS000500,SKU1260,Beverages,Health Drinks,Budget,Chennai,2024-01-02,2024-01,0,Damaged Product,Logistics,66.56,60.03,126.59,5,Wallet Credit,Champion,Prime Evening (6–9 PM),1,0,66.82,DS022,DA0144
RET0007081,ORD0034245,CUS013356,SKU1033,Fruits & Vegetables,Herbs & Seasonings,Budget,Delhi,2022-11-21,2022-11,2,Wrong Item Delivered,Logistics,135.01,78.43,213.44,2,Original Payment Method,Champion,Morning (9 AM–12 PM),0,1,150.14,DS025,DA0171
RET0007082,ORD0034248,CUS016324,SKU1212,Snacks & Namkeen,Popcorn,Mid,Bengaluru,2022-07-01,2022-07,0,Quality Not as Expected,Quality,266.72,47.72,314.44,2,Original Payment Method,Champion,Prime Evening (6–9 PM),1,0,306.12,DS007,DA0157
RET0007083,ORD0034250,CUS001914,SKU1260,Beverages,Health Drinks,Budget,Kolkata,2023-01-21,2023-01,4,Wrong Item Delivered,Logistics,92.55,72.31,164.86,1,Wallet Credit,Champion,Evening (3–6 PM),0,0,92.6,DS010,DA0114
RET0007084,ORD0034255,CUS005619,SKU1378,Household Essentials,Tissues & Wipes,Mid,Pune,2024-06-27,2024-06,7,Wrong Item Delivered,Logistics,604.14,47.33,651.47,0,Original Payment Method,Champion,Evening (3–6 PM),1,0,690.6,DS006,DA0086
RET0007085,ORD0034257,CUS011310,SKU1224,Snacks & Namkeen,Nuts & Dry Fruits,Budget,Pune,2023-01-20,2023-01,4,Expired or Near-Expiry,Quality,53.13,57.75,110.88,0,Original Payment Method,Champion,Prime Evening (6–9 PM),1,0,56.45,DS003,DA0158
RET0007086,ORD0034265,CUS003771,SKU1036,Fruits & Vegetables,Herbs & Seasonings,Mid,Bengaluru,2024-02-18,2024-02,4,Item Missing in Order,Logistics,122.79,35.37,158.16,3,Original Payment Method,Champion,Afternoon (12–3 PM),0,1,127.57,DS025,DA0126
RET0007087,ORD0034271,CUS002701,SKU1061,Dairy & Eggs,Butter,Mid,Ahmedabad,2023-09-11,2023-09,1,Expired or Near-Expiry,Quality,42.71,29.21,71.92,0,Original Payment Method,Champion,Prime Evening (6–9 PM),0,1,50.69,DS009,DA0121
RET0007088,ORD0034280,CUS002605,SKU1090,Meat & Seafood,Mutton,Budget,Delhi,2023-03-28,2023-03,2,Quality Not as Expected,Quality,265.12,51.66,316.78,1,Original Payment Method,Champion,Morning (9 AM–12 PM),0,1,304.13,DS013,DA0180
RET0007089,ORD0034289,CUS007276,SKU1426,Pet Care,Dog Food,Mid,Chennai,2023-08-27,2023-08,0,Expired or Near-Expiry,Quality,262.74,47.28,310.02,2,Original Payment Method,Champion,Morning (9 AM–12 PM),0,0,297.12,DS014,DA0165
RET0007090,ORD0034292,CUS015405,SKU1435,Pet Care,Cat Food,Mid,Bengaluru,2022-08-08,2022-08,0,Damaged Product,Logistics,188.55,79.1,267.65,3,Wallet Credit,Champion,Prime Evening (6–9 PM),0,0,223.76,DS004,DA0033
RET0007091,ORD0034301,CUS005168,SKU1275,Staples & Grains,Rice,Premium,Pune,2023-01-08,2023-01,2,Damaged Product,Logistics,116.9,63.27,180.17,0,Wallet Credit,Champion,Prime Evening (6–9 PM),1,0,123.98,DS020,DA0156
RET0007092,ORD0034307,CUS000748,SKU1183,Bakery & Bread,Muffins,Mid,Delhi,2022-09-01,2022-09,1,Quality Not as Expected,Quality,65.89,81.82,147.71,1,Original Payment Method,Champion,Prime Evening (6–9 PM),1,0,72.44,DS025,DA0122
RET0007093,ORD0034311,CUS008155,SKU1075,Dairy & Eggs,Ghee,Premium,Delhi,2023-11-17,2023-11,0,Other,Customer,90.86,68.79,159.65,1,Original Payment Method,Champion,Night (9 PM–12 AM),0,1,100.53,DS019,DA0200
RET0007094,ORD0034315,CUS000572,SKU1014,Fruits & Vegetables,Exotic Vegetables,Budget,Hyderabad,2022-07-27,2022-07,0,Damaged Product,Logistics,79.18,60.23,139.41,0,Original Payment Method,Champion,Evening (3–6 PM),1,1,84.42,DS019,DA0141
RET0007095,ORD0034317,CUS000110,SKU1419,Baby Care,Baby Accessories,Premium,Pune,2024-05-08,2024-05,3,Quality Not as Expected,Quality,566.09,52.71,618.8,1,Original Payment Method,Champion,Early Morning (6–9 AM),0,0,689.36,DS006,DA0134
RET0007096,ORD0034318,CUS003476,SKU1029,Fruits & Vegetables,Root Vegetables,Budget,Delhi,2023-11-03,2023-11,5,Expired or Near-Expiry,Quality,84.12,56.37,140.49,0,Original Payment Method,Champion,Prime Evening (6–9 PM),0,1,90.85,DS015,DA0130
RET0007097,ORD0034320,CUS008492,SKU1261,Beverages,Health Drinks,Budget,Delhi,2022-09-16,2022-09,2,Quality Not as Expected,Quality,59.4,33.22,92.62,3,Wallet Credit,Champion,Afternoon (12–3 PM),0,0,67.34,DS003,DA0050
RET0007098,ORD0034333,CUS013202,SKU1436,Pet Care,Cat Food,Budget,Mumbai,2022-09-17,2022-09,1,Damaged Product,Logistics,136.84,49.45,186.29,7,Wallet Credit,Champion,Prime Evening (6–9 PM),0,0,145.08,DS010,DA0186
RET0007099,ORD0034336,CUS006191,SKU1007,Fruits & Vegetables,Fresh Fruits,Mid,Hyderabad,2022-11-20,2022-11,0,Expired or Near-Expiry,Quality,314.97,36.45,351.42,1,Bank Transfer,Champion,Prime Evening (6–9 PM),0,1,331.32,DS023,DA0013
RET0007100,ORD0034337,CUS002372,SKU1214,Snacks & Namkeen,Popcorn,Premium,Mumbai,2023-07-28,2023-07,1,Wrong Item Delivered,Logistics,49.43,76.87,126.3,2,Wallet Credit,Champion,Evening (3–6 PM),0,0,52.88,DS005,DA0152
RET0007101,ORD0034338,CUS000779,SKU1162,Bakery & Bread,Bread & Buns,Budget,Pune,2023-06-15,2023-06,0,Damaged Product,Logistics,74.34,32.0,106.34,2,Wallet Credit,Champion,Prime Evening (6–9 PM),0,0,79.28,DS007,DA0123
RET0007102,ORD0034345,CUS008713,SKU1250,Beverages,Energy Drinks,Premium,Delhi,2024-04-18,2024-04,0,Item Missing in Order,Logistics,110.56,43.9,154.46,7,Original Payment Method,Champion,Afternoon (12–3 PM),0,0,127.64,DS002,DA0052
RET0007103,ORD0034346,CUS005379,SKU1109,Meat & Seafood,Other Seafood,Premium,Mumbai,2023-09-10,2023-09,5,Damaged Product,Logistics,544.05,77.54,621.59,2,Original Payment Method,Champion,Evening (3–6 PM),0,1,612.44,DS003,DA0182
RET0007104,ORD0034350,CUS015765,SKU1456,Pet Care,Pet Accessories,Mid,Hyderabad,2023-11-09,2023-11,0,Changed Mind,Customer,242.44,38.53,280.97,5,Original Payment Method,Champion,Prime Evening (6–9 PM),1,0,266.31,DS008,DA0139
RET0007105,ORD0034358,CUS006215,SKU1004,Fruits & Vegetables,Fresh Fruits,Mid,Ahmedabad,2022-09-25,2022-09,1,Damaged Product,Logistics,84.1,68.0,152.1,3,Original Payment Method,Champion,Prime Evening (6–9 PM),1,1,87.3,DS004,DA0136
RET0007106,ORD0034359,CUS014210,SKU1095,Meat & Seafood,Fish,Budget,Mumbai,2023-11-18,2023-11,0,Wrong Item Delivered,Logistics,308.16,72.64,380.8,2,Original Payment Method,Champion,Prime Evening (6–9 PM),0,1,327.8,DS021,DA0043
RET0007107,ORD0034362,CUS012223,SKU1114,Meat & Seafood,Other Seafood,Premium,Pune,2024-02-06,2024-02,1,Damaged Product,Logistics,764.3,44.17,808.47,3,Original Payment Method,Champion,Night (9 PM–12 AM),0,1,837.26,DS023,DA0106
RET0007108,ORD0034366,CUS016505,SKU1093,Meat & Seafood,Fish,Mid,Mumbai,2023-05-17,2023-05,3,Other,Customer,546.78,75.28,622.06,3,Wallet Credit,Champion,Afternoon (12–3 PM),0,1,621.45,DS010,DA0187
RET0007109,ORD0034370,CUS016345,SKU1259,Beverages,Tea & Coffee,Mid,Delhi,2023-09-10,2023-09,3,Damaged Product,Logistics,125.86,68.7,194.56,3,Original Payment Method,Champion,Prime Evening (6–9 PM),1,0,132.42,DS024,DA0181
RET0007110,ORD0034371,CUS010748,SKU1003,Fruits & Vegetables,Fresh Fruits,Mid,Delhi,2023-12-08,2023-12,2,Expired or Near-Expiry,Quality,76.51,72.64,149.15,10,Bank Transfer,Champion,Prime Evening (6–9 PM),1,1,85.04,DS011,DA0113
RET0007111,ORD0034374,CUS014800,SKU1314,Personal Care,Hair Care,Premium,Mumbai,2022-10-09,2022-10,0,Damaged Product,Logistics,137.89,36.99,174.88,1,Original Payment Method,Champion,Prime Evening (6–9 PM),1,0,144.47,DS022,DA0084
RET0007112,ORD0034377,CUS014271,SKU1073,Dairy & Eggs,Ghee,Mid,Pune,2023-08-13,2023-08,2,Expired or Near-Expiry,Quality,208.5,82.1,290.6,1,Original Payment Method,Champion,Prime Evening (6–9 PM),0,1,230.58,DS012,DA0126
RET0007113,ORD0034386,CUS008907,SKU1115,Meat & Seafood,Other Seafood,Budget,Delhi,2022-09-14,2022-09,3,Wrong Item Delivered,Logistics,525.23,31.59,556.82,1,Wallet Credit,Champion,Night (9 PM–12 AM),0,1,640.04,DS006,DA0101
RET0007114,ORD0034398,CUS004500,SKU1199,Snacks & Namkeen,Chips & Crisps,Mid,Mumbai,2024-05-08,2024-05,2,Item Missing in Order,Logistics,288.09,73.67,361.76,1,Wallet Credit,Champion,Prime Evening (6–9 PM),0,0,334.41,DS012,DA0150
RET0007115,ORD0034402,CUS012815,SKU1070,Dairy & Eggs,Curd & Yogurt,Budget,Delhi,2024-06-24,2024-06,1,Expired or Near-Expiry,Quality,111.99,45.22,157.21,2,Original Payment Method,Champion,Afternoon (12–3 PM),0,1,125.33,DS023,DA0050
RET0007116,ORD0034415,CUS001978,SKU1063,Dairy & Eggs,Butter,Budget,Mumbai,2024-06-30,2024-06,0,Expired or Near-Expiry,Quality,70.9,41.88,112.78,2,Original Payment Method,Champion,Afternoon (12–3 PM),0,1,70.94,DS001,DA0069
RET0007117,ORD0034418,CUS004416,SKU1406,Baby Care,Baby Lotion,Budget,Chennai,2024-04-08,2024-04,1,Expired or Near-Expiry,Quality,313.94,69.52,383.46,1,Wallet Credit,Champion,Prime Evening (6–9 PM),1,0,329.06,DS018,DA0143
RET0007118,ORD0034433,CUS010338,SKU1403,Baby Care,Baby Wipes,Premium,Delhi,2023-05-08,2023-05,5,Expired or Near-Expiry,Quality,535.18,43.54,578.72,1,Original Payment Method,Champion,Night (9 PM–12 AM),1,0,586.04,DS005,DA0161
RET0007119,ORD0034440,CUS014529,SKU1085,Meat & Seafood,Mutton,Mid,Mumbai,2024-02-11,2024-02,2,Damaged Product,Logistics,427.77,39.27,467.04,5,Original Payment Method,Champion,Night (9 PM–12 AM),0,1,437.92,DS012,DA0190
RET0007120,ORD0034444,CUS012262,SKU1084,Meat & Seafood,Mutton,Mid,Hyderabad,2023-04-20,2023-04,1,Expired or Near-Expiry,Quality,613.05,67.94,680.99,5,Original Payment Method,Champion,Prime Evening (6–9 PM),1,1,665.64,DS003,DA0036
RET0007121,ORD0034463,CUS011436,SKU1146,Frozen Foods,Frozen Snacks,Budget,Hyderabad,2023-09-27,2023-09,5,Item Missing in Order,Logistics,135.11,55.65,190.76,1,Wallet Credit,Champion,Night (9 PM–12 AM),0,1,154.92,DS021,DA0129
RET0007122,ORD0034466,CUS007395,SKU1299,Staples & Grains,Sugar & Salt,Budget,Chennai,2023-11-06,2023-11,0,Quality Not as Expected,Quality,95.57,81.87,177.44,0,Bank Transfer,Champion,Evening (3–6 PM),0,0,112.91,DS009,DA0126
RET0007123,ORD0034468,CUS004936,SKU1155,Frozen Foods,Frozen Meat,Mid,Bengaluru,2022-07-27,2022-07,1,Other,Customer,186.96,52.44,239.4,2,Original Payment Method,Champion,Prime Evening (6–9 PM),1,1,207.8,DS012,DA0107
RET0007124,ORD0034469,CUS012523,SKU1131,Frozen Foods,Frozen Vegetables,Mid,Kolkata,2024-03-10,2024-03,6,Wrong Item Delivered,Logistics,162.76,36.73,199.49,2,Original Payment Method,Champion,Prime Evening (6–9 PM),0,1,189.7,DS023,DA0014
RET0007125,ORD0034473,CUS011513,SKU1180,Bakery & Bread,Muffins,Mid,Pune,2024-02-02,2024-02,3,Damaged Product,Logistics,138.95,59.23,198.18,0,Original Payment Method,Champion,Prime Evening (6–9 PM),0,0,143.52,DS023,DA0050
RET0007126,ORD0034477,CUS015319,SKU1381,Baby Care,Diapers,Mid,Bengaluru,2023-10-25,2023-10,3,Wrong Item Delivered,Logistics,642.76,70.21,712.97,0,Wallet Credit,Champion,Afternoon (12–3 PM),1,0,740.36,DS016,DA0171
RET0007127,ORD0034479,CUS003707,SKU1076,Meat & Seafood,Chicken,Budget,Chennai,2023-02-05,2023-02,1,Expired or Near-Expiry,Quality,140.56,64.73,205.29,2,Original Payment Method,Champion,Evening (3–6 PM),0,1,161.9,DS022,DA0069
RET0007128,ORD0034485,CUS013630,SKU1002,Fruits & Vegetables,Fresh Fruits,Mid,Delhi,2022-08-02,2022-08,2,Expired or Near-Expiry,Quality,224.17,31.79,255.96,2,Original Payment Method,Champion,Night (9 PM–12 AM),0,1,249.48,DS022,DA0070
RET0007129,ORD0034487,CUS012358,SKU1001,Fruits & Vegetables,Fresh Fruits,Mid,Delhi,2023-04-29,2023-04,0,Damaged Product,Logistics,93.62,72.56,166.18,5,Bank Transfer,Champion,Evening (3–6 PM),0,1,105.4,DS006,DA0198
RET0007130,ORD0034515,CUS010933,SKU1120,Frozen Foods,Ice Cream,Budget,Bengaluru,2023-07-11,2023-07,3,Expired or Near-Expiry,Quality,263.08,51.34,314.42,3,Original Payment Method,Champion,Morning (9 AM–12 PM),0,1,289.35,DS010,DA0129
RET0007131,ORD0034519,CUS012675,SKU1082,Meat & Seafood,Chicken,Premium,Mumbai,2023-10-14,2023-10,2,Expired or Near-Expiry,Quality,638.94,63.06,702.0,1,Wallet Credit,Champion,Afternoon (12–3 PM),1,1,724.62,DS001,DA0072
RET0007132,ORD0034530,CUS010696,SKU1151,Frozen Foods,Frozen Meat,Mid,Mumbai,2024-02-03,2024-02,1,Expired or Near-Expiry,Quality,98.53,30.91,129.44,1,Wallet Credit,Champion,Early Morning (6–9 AM),0,1,106.56,DS005,DA0069
RET0007133,ORD0034539,CUS006675,SKU1397,Baby Care,Baby Wipes,Mid,Pune,2022-08-06,2022-08,1,Expired or Near-Expiry,Quality,1880.25,70.38,1950.63,7,Wallet Credit,Champion,Morning (9 AM–12 PM),0,0,2049.72,DS017,DA0041
RET0007134,ORD0034545,CUS008657,SKU1240,Beverages,Juices,Budget,Delhi,2023-12-17,2023-12,4,Duplicate Order,Customer,382.35,70.98,453.33,0,Wallet Credit,Champion,Prime Evening (6–9 PM),0,0,436.25,DS011,DA0109
RET0007135,ORD0034551,CUS015559,SKU1142,Frozen Foods,Frozen Snacks,Premium,Bengaluru,2023-01-09,2023-01,2,Damaged Product,Logistics,274.98,34.57,309.55,2,Original Payment Method,Champion,Prime Evening (6–9 PM),1,1,289.74,DS025,DA0067
RET0007136,ORD0034554,CUS016848,SKU1389,Baby Care,Baby Food,Mid,Pune,2023-01-16,2023-01,0,Wrong Item Delivered,Logistics,260.13,84.5,344.63,2,Wallet Credit,Champion,Early Morning (6–9 AM),0,0,289.86,DS022,DA0015
RET0007137,ORD0034556,CUS014765,SKU1124,Frozen Foods,Frozen Vegetables,Budget,Hyderabad,2023-07-15,2023-07,1,Expired or Near-Expiry,Quality,322.85,38.18,361.03,1,Bank Transfer,Champion,Prime Evening (6–9 PM),0,1,347.67,DS006,DA0059
RET0007138,ORD0034557,CUS012859,SKU1117,Frozen Foods,Ice Cream,Budget,Mumbai,2023-11-22,2023-11,2,Expired or Near-Expiry,Quality,382.15,28.75,410.9,1,Original Payment Method,Champion,Early Morning (6–9 AM),0,1,442.88,DS009,DA0047
RET0007139,ORD0034559,CUS009902,SKU1202,Snacks & Namkeen,Chips & Crisps,Mid,Delhi,2023-12-02,2023-12,0,Quality Not as Expected,Quality,53.86,58.01,111.87,0,Original Payment Method,Champion,Afternoon (12–3 PM),1,0,63.4,DS017,DA0137
RET0007140,ORD0034564,CUS006302,SKU1024,Fruits & Vegetables,Leafy Greens,Budget,Delhi,2023-08-31,2023-08,1,Wrong Item Delivered,Logistics,283.48,49.85,333.33,1,Bank Transfer,Champion,Evening (3–6 PM),1,1,334.72,DS006,DA0168
RET0007141,ORD0034567,CUS009617,SKU1094,Meat & Seafood,Fish,Mid,Bengaluru,2023-01-18,2023-01,3,Damaged Product,Logistics,285.49,68.48,353.97,3,Original Payment Method,Champion,Prime Evening (6–9 PM),0,1,327.1,DS013,DA0073
RET0007142,ORD0034574,CUS005114,SKU1307,Staples & Grains,Spices,Mid,Bengaluru,2023-11-12,2023-11,2,Quality Not as Expected,Quality,140.34,51.51,191.85,2,Wallet Credit,Champion,Prime Evening (6–9 PM),0,0,169.77,DS016,DA0121
RET0007143,ORD0034575,CUS013299,SKU1033,Fruits & Vegetables,Herbs & Seasonings,Budget,Hyderabad,2023-09-19,2023-09,4,Expired or Near-Expiry,Quality,130.51,29.89,160.4,2,Wallet Credit,Champion,Early Morning (6–9 AM),0,1,137.48,DS024,DA0050
RET0007144,ORD0034601,CUS001769,SKU1405,Baby Care,Baby Lotion,Premium,Delhi,2024-05-19,2024-05,5,Expired or Near-Expiry,Quality,710.71,33.04,743.75,5,Bank Transfer,Champion,Prime Evening (6–9 PM),1,0,749.16,DS015,DA0065
RET0007145,ORD0034603,CUS000855,SKU1140,Frozen Foods,Frozen Snacks,Mid,Delhi,2023-08-30,2023-08,0,Expired or Near-Expiry,Quality,220.82,61.88,282.7,0,Original Payment Method,Champion,Night (9 PM–12 AM),0,1,227.65,DS016,DA0039
RET0007146,ORD0034604,CUS000408,SKU1039,Fruits & Vegetables,Herbs & Seasonings,Mid,Delhi,2023-11-17,2023-11,0,Damaged Product,Logistics,66.76,72.24,139.0,0,Original Payment Method,Champion,Evening (3–6 PM),0,1,80.26,DS003,DA0021
RET0007147,ORD0034608,CUS010322,SKU1032,Fruits & Vegetables,Root Vegetables,Premium,Mumbai,2022-08-15,2022-08,3,Damaged Product,Logistics,323.78,49.46,373.24,1,Original Payment Method,Champion,Evening (3–6 PM),0,1,339.96,DS009,DA0163
RET0007148,ORD0034615,CUS007837,SKU1333,Personal Care,Deodorants,Budget,Chennai,2022-12-31,2022-12,0,Quality Not as Expected,Quality,120.09,80.72,200.81,1,Wallet Credit,Champion,Evening (3–6 PM),1,0,123.32,DS011,DA0023
RET0007149,ORD0034626,CUS016262,SKU1118,Frozen Foods,Ice Cream,Budget,Mumbai,2023-02-04,2023-02,3,Expired or Near-Expiry,Quality,122.98,48.45,171.43,3,Wallet Credit,Champion,Evening (3–6 PM),0,1,125.62,DS025,DA0192
RET0007150,ORD0034631,CUS012286,SKU1096,Meat & Seafood,Fish,Budget,Bengaluru,2024-04-17,2024-04,5,Quality Not as Expected,Quality,448.19,82.09,530.28,7,Original Payment Method,Champion,Evening (3–6 PM),0,1,495.52,DS017,DA0176
RET0007151,ORD0034633,CUS016723,SKU1454,Pet Care,Pet Accessories,Mid,Mumbai,2023-07-03,2023-07,1,Wrong Item Delivered,Logistics,1170.49,37.4,1207.89,0,Original Payment Method,Champion,Evening (3–6 PM),0,0,1189.12,DS022,DA0096
RET0007152,ORD0034640,CUS015323,SKU1419,Baby Care,Baby Accessories,Premium,Kolkata,2024-02-02,2024-02,0,Wrong Item Delivered,Logistics,375.82,83.04,458.86,3,Original Payment Method,Champion,Evening (3–6 PM),0,0,382.72,DS015,DA0014
RET0007153,ORD0034641,CUS011428,SKU1037,Fruits & Vegetables,Herbs & Seasonings,Mid,Mumbai,2022-11-26,2022-11,1,Damaged Product,Logistics,67.15,44.54,111.69,3,Original Payment Method,Champion,Morning (9 AM–12 PM),0,1,75.88,DS016,DA0059
RET0007154,ORD0034649,CUS012054,SKU1245,Beverages,Soft Drinks,Budget,Kolkata,2023-07-21,2023-07,0,Damaged Product,Logistics,100.45,81.47,181.92,0,Original Payment Method,Champion,Prime Evening (6–9 PM),1,0,107.73,DS001,DA0177
RET0007155,ORD0034654,CUS013324,SKU1018,Fruits & Vegetables,Leafy Greens,Mid,Bengaluru,2023-02-08,2023-02,2,Expired or Near-Expiry,Quality,207.65,74.91,282.56,5,Wallet Credit,Champion,Prime Evening (6–9 PM),1,1,210.1,DS013,DA0157
RET0007156,ORD0034655,CUS017281,SKU1347,Household Essentials,Cleaning Liquids,Premium,Mumbai,2023-06-24,2023-06,0,Expired or Near-Expiry,Quality,148.25,50.49,198.74,0,Wallet Credit,Champion,Evening (3–6 PM),0,0,175.71,DS002,DA0060
RET0007157,ORD0034656,CUS006349,SKU1224,Snacks & Namkeen,Nuts & Dry Fruits,Budget,Mumbai,2022-10-28,2022-10,0,Changed Mind,Customer,315.52,67.78,383.3,3,Wallet Credit,Champion,Evening (3–6 PM),0,0,323.08,DS005,DA0190
RET0007158,ORD0034665,CUS007308,SKU1348,Household Essentials,Cleaning Liquids,Mid,Kolkata,2023-06-04,2023-06,0,Expired or Near-Expiry,Quality,107.45,67.68,175.13,2,Original Payment Method,Champion,Prime Evening (6–9 PM),0,0,119.19,DS003,DA0048
RET0007159,ORD0034675,CUS015048,SKU1126,Frozen Foods,Frozen Vegetables,Budget,Bengaluru,2023-01-11,2023-01,6,Expired or Near-Expiry,Quality,1203.49,63.82,1267.31,3,Wallet Credit,Champion,Night (9 PM–12 AM),0,1,1465.92,DS010,DA0021
RET0007160,ORD0034681,CUS001180,SKU1091,Meat & Seafood,Mutton,Budget,Hyderabad,2024-05-25,2024-05,0,Damaged Product,Logistics,368.4,74.87,443.27,5,Original Payment Method,Champion,Prime Evening (6–9 PM),1,1,383.56,DS002,DA0105
RET0007161,ORD0034683,CUS002770,SKU1429,Pet Care,Dog Food,Budget,Ahmedabad,2023-11-09,2023-11,2,Wrong Item Delivered,Logistics,219.9,34.11,254.01,1,Bank Transfer,Champion,Afternoon (12–3 PM),1,0,256.31,DS005,DA0029
RET0007162,ORD0034686,CUS006603,SKU1055,Dairy & Eggs,Paneer,Budget,Chennai,2024-02-21,2024-02,0,Item Missing in Order,Logistics,125.78,69.31,195.09,1,Original Payment Method,Champion,Prime Evening (6–9 PM),0,1,136.5,DS020,DA0196
RET0007163,ORD0034687,CUS014443,SKU1312,Personal Care,Skincare,Premium,Bengaluru,2023-01-11,2023-01,3,Damaged Product,Logistics,448.43,38.04,486.47,2,Bank Transfer,Champion,Evening (3–6 PM),0,0,533.38,DS019,DA0087
RET0007164,ORD0034689,CUS007959,SKU1044,Dairy & Eggs,Milk,Mid,Delhi,2022-08-24,2022-08,0,Damaged Product,Logistics,86.57,60.95,147.52,2,Wallet Credit,Champion,Prime Evening (6–9 PM),0,1,102.06,DS004,DA0071
RET0007165,ORD0034690,CUS006814,SKU1134,Frozen Foods,Ready to Cook,Mid,Delhi,2023-02-28,2023-02,1,Expired or Near-Expiry,Quality,265.22,39.25,304.47,3,Wallet Credit,Champion,Morning (9 AM–12 PM),0,1,301.6,DS009,DA0056
RET0007166,ORD0034692,CUS015471,SKU1109,Meat & Seafood,Other Seafood,Premium,Kolkata,2022-08-13,2022-08,2,Quality Not as Expected,Quality,275.71,45.38,321.09,3,Wallet Credit,Champion,Prime Evening (6–9 PM),0,1,320.92,DS019,DA0109
RET0007167,ORD0034698,CUS007077,SKU1091,Meat & Seafood,Mutton,Budget,Chennai,2024-02-25,2024-02,0,Expired or Near-Expiry,Quality,240.45,57.18,297.63,1,Wallet Credit,Champion,Afternoon (12–3 PM),0,1,280.33,DS001,DA0145
RET0007168,ORD0034701,CUS017377,SKU1021,Fruits & Vegetables,Leafy Greens,Mid,Delhi,2024-04-29,2024-04,0,Damaged Product,Logistics,117.64,54.85,172.49,1,Original Payment Method,Champion,Evening (3–6 PM),0,1,128.76,DS012,DA0112
RET0007169,ORD0034707,CUS010632,SKU1334,Personal Care,Deodorants,Budget,Bengaluru,2024-06-25,2024-06,5,Damaged Product,Logistics,202.72,66.06,268.78,0,Wallet Credit,Champion,Prime Evening (6–9 PM),1,0,217.57,DS001,DA0154
RET0007170,ORD0034710,CUS008984,SKU1295,Staples & Grains,Cooking Oil,Mid,Pune,2023-09-13,2023-09,0,Damaged Product,Logistics,154.59,60.84,215.43,1,Original Payment Method,Champion,Evening (3–6 PM),1,0,174.23,DS003,DA0119
